hour_of_day,day_of_week,priority,weather_score,track_occupancy,delay_minutes
14,0,3,0.8925232899548461,0.45470401150335016,38.42610577676226
7,4,3,0.44524611228478816,0.7310418111242877,38.88620678771335
3,5,1,0.970766206474783,0.3101405140789214,50.157972319995345
23,1,3,0.7435939161765598,0.5050128475961623,27.44707103747363
17,0,1,0.47249335500651357,0.136518996401907,28.443726598531306
7,2,2,0.9715326909010507,0.36507760568244063,34.906817903257625
2,4,1,0.5165726284459791,0.10440463932833666,26.89752215884463
13,0,2,0.8333170714730125,0.7751396900893792,38.29343678080094
20,0,2,0.39679684708631646,0.13551021773668356,19.968590207776582
8,0,1,0.28456230176289754,0.754565334998598,42.39212198889449
22,0,3,0.49354658034011867,0.6618070128253314,25.66171246991658
18,2,1,0.929426694473114,0.23216315147028013,51.87666171693537
7,4,1,0.2581732541911692,0.639686282332973,29.75875931881798
0,4,2,0.9550605114849889,0.7569586260401813,41.904266266878054
17,1,2,0.6652921019780552,0.7402839032187253,34.41010058784198
3,1,1,0.12102500048519305,0.4351582321499804,23.947873491953565
18,6,1,0.941725711618925,0.6348581173783312,44.125904822641154
8,1,2,0.8880390643601178,0.5789539218552779,36.445090115031526
8,0,3,0.873698593466345,0.679178444372875,32.72967951884774
20,1,1,0.06644384435577488,0.5271739780382111,24.236486557688664
0,6,1,0.39936874839469094,0.8281077094257074,35.40899060927943
16,6,3,0.46660778469721587,0.7533785620468357,25.632834124646855
10,1,3,0.07761464473144086,0.5340274948258011,14.562705317015833
5,1,2,0.4464195164015822,0.7387042724146821,32.89589070705044
14,0,3,0.0988736176406354,0.8117216264140531,21.75651513673571
21,3,1,0.5258125988733238,0.5093451092652094,37.64423380210978
4,0,1,0.9466444339935463,0.3718150617208943,39.510114605684336
9,3,2,0.6369023174547432,0.37248333326503336,28.325296348070367
16,0,2,0.847139489693785,0.5248682759081943,34.815813932498614
15,3,2,0.45400162119611487,0.6506193886241897,28.839323253285144
23,2,3,0.9640174071177023,0.4073653703886402,30.39082869818365
13,5,3,0.3879867599468695,0.22801994917055524,16.180034436495717
4,1,1,0.3703969862753065,0.3998428542254371,28.405582538887685
2,6,2,0.6029428764794615,0.76136588779319,33.47934584648708
12,5,1,0.1541450431784871,0.5429691882864089,30.704607945968654
1,4,2,0.24690742666758558,0.7708393719222626,37.12308241568168
12,2,2,0.05764758219902488,0.37395838306777074,16.76232738999706
11,4,3,0.5577088262500439,0.37782163122440604,21.821500993366968
2,4,3,0.8167569301195281,0.26584720255004635,27.71531528175275
16,2,2,0.6234059581594401,0.5555018889458262,30.800647497376197
20,3,1,0.47554603748682667,0.5344196671661305,37.494207989593704
18,6,3,0.909454610937242,0.6777145883647246,44.21267429360918
20,5,3,0.549322479403174,0.14619284149533904,19.159173745202523
23,3,1,0.8770905810181889,0.8552336750603183,45.37031674626855
15,3,2,0.5887315221313199,0.40026392633568153,27.778589337661618
5,2,1,0.5627116990223392,0.4529789709242612,40.46974824300405
18,1,1,0.8655771456245522,0.8845914748667435,47.454613840726566
17,3,3,0.6021169853547795,0.5731254075379905,25.63922082016545
8,3,1,0.4391498166337483,0.7775750833656484,49.35089732722351
7,2,3,0.8834647629860607,0.4586552442955377,52.881567967007285
22,1,2,0.6877220424305607,0.6781655661585828,35.84975108498037
21,1,2,0.6325441099658279,0.6155762216968269,31.88452552476896
2,5,1,0.7933940143053477,0.8924368262161068,54.395481992145676
17,1,1,0.089812154282774,0.10185403832385109,18.324053660513247
4,0,3,0.1428502873008386,0.7027423378055753,18.3981408131004
4,3,1,0.7661159327955862,0.7767371517421857,41.97337593204451
8,1,2,0.2803344607915209,0.64992509130899,27.473736375210045
5,2,3,0.5491303362771727,0.6056718636049938,42.31885800220408
12,4,3,0.5225765993367452,0.33965254236309916,27.26692531311906
7,0,3,0.8420744373985792,0.29378497425965355,26.24826336186639
12,6,3,0.23238432305604784,0.3248035991269709,14.51974044802552
7,6,2,0.15232958946453545,0.31293441001242994,18.33613762261331
6,0,1,0.640476042175844,0.8831848921398472,41.057294225614584
20,2,1,0.4161214280710923,0.7076891429598372,39.918342670348494
9,1,2,0.07177580622651303,0.646093776978722,21.12692277921109
13,1,2,0.8225347943841967,0.7431668060420162,48.200297053302975
12,2,3,0.7206551452831133,0.4211565047305549,53.327050865731366
13,1,2,0.8237780901011652,0.6773772421737434,36.63622043462945
16,1,1,0.046851908527603126,0.32093564625671955,20.751072864402857
5,0,3,0.5832665178130454,0.47357439997088857,28.566820785665993
10,0,1,0.1299299245357013,0.5519874861402029,25.87841078281707
1,3,2,0.8918721448107347,0.44705393566122364,34.54325193113305
11,2,1,0.11602268134816929,0.13383339937814498,26.888487838422023
0,3,3,0.8442487024058184,0.6406781971714691,31.495147005688406
10,4,1,0.9660475051286772,0.7088302322006265,44.95340358558294
16,3,3,0.9439823053632096,0.3151744252763088,51.01860817661613
4,1,1,0.36005046590097833,0.8654398523874289,35.182607103831
8,2,3,0.11097752458514809,0.6075393162292669,16.332640235141966
4,4,3,0.7196538166105304,0.3969292918285935,28.62121342614939
5,2,2,0.8801567379214851,0.27259254334116334,41.40143622231576
1,0,3,0.12572426899222622,0.689677240345641,33.882176241098236
5,3,1,0.6821938806266105,0.4745233130408243,35.76172730814457
10,2,1,0.058091952080349785,0.18920976985702112,20.54315685582512
9,4,3,0.8354802257421944,0.11175471092396308,23.385925178703335
21,0,2,0.41364267491863527,0.4942916675579573,25.687228511742063
14,5,1,0.9060658856863653,0.3133401573295821,43.991721776877995
5,0,3,0.7739913781527625,0.7183371855008921,34.92877225187493
7,3,2,0.8571295598562823,0.5602843226012448,35.54685603614432
8,1,1,0.2655828329586061,0.11404189069330313,22.02228501957167
20,0,1,0.7390265577879587,0.278610708404157,43.51677134303235
15,2,1,0.6464587416379305,0.8793555550530857,60.309517090740954
14,2,1,0.5469632513713881,0.7638104962301159,37.3964224708795
12,5,3,0.3029157288331926,0.15255588716349264,21.23628643646022
8,4,2,0.603291805714943,0.47872070519593,30.972587731386472
3,1,1,0.23915877778224304,0.5245898842294687,27.652023819086892
19,1,3,0.9627683502532061,0.16048403249340062,26.662627492465134
11,6,2,0.8960751117945733,0.7777555512268653,39.587835504294446
12,2,3,0.9816533238524479,0.5218121447322053,43.68888818537011
14,3,2,0.2905045056714204,0.4759906145263493,28.125387089446356
14,6,1,0.6899997373089434,0.6520772465902748,38.58115344503299
8,2,2,0.4156421866859057,0.34153336006200147,31.16597775718625
1,6,1,0.9490711963148439,0.8698481623902274,53.57568799123037
17,5,2,0.18030793542277812,0.466878354811072,22.45586178966765
2,5,2,0.4455416387418909,0.26734837232634223,22.921058359732953
5,0,3,0.49823600049927297,0.42533925599886657,27.230341547675657
11,2,1,0.43699588566562086,0.5748487483030288,34.25971061396181
5,3,3,0.7321226068429558,0.38403284516156666,25.402944814282616
16,2,3,0.5214596387214719,0.8818463263932029,28.65688767032748
7,5,3,0.23203982890110597,0.4665877203142671,21.518335231446866
16,2,2,0.7716269109786077,0.4991165316287536,39.10416999856821
9,6,3,0.04605673418995637,0.746463425884664,17.118086072069087
7,1,3,0.7288614422699469,0.1763194218505685,22.222020173157468
2,3,1,0.0004427814372078842,0.821106477313548,27.32545278844738
21,6,3,0.9548469930384681,0.49574015167302665,31.53304213586476
2,3,1,0.032617948341566505,0.1461623427327191,37.84846922290293
6,2,2,0.3571211593005028,0.7300392686870234,32.15778698869959
17,3,1,0.2403989128935069,0.2532743565878606,23.607093606688046
12,3,3,0.5059579077349317,0.2766822263704072,21.40843023226956
12,0,1,0.43138064877407467,0.6753279175556551,33.75753173881632
23,2,1,0.5166983852262678,0.7070210030058601,35.939282749613255
14,6,3,0.8458495504599677,0.42075340997843735,28.228292158875913
13,3,3,0.4763357333010988,0.49803188171688173,26.087473429201573
8,2,3,0.03280962412860844,0.6088339750239746,14.788702107931787
3,1,3,0.8794965707281264,0.4680019164646392,29.609960161532115
3,2,2,0.875883083517057,0.531275642188807,47.62061030222318
23,3,3,0.9310099708852998,0.41345917062680004,46.514374523511016
21,5,1,0.7231282738825542,0.2604482008583864,57.713374822903695
6,5,1,0.30394251225502733,0.2843333296938799,37.517585888025046
4,4,3,0.6096310116569019,0.8168326397257752,37.650664019088396
4,0,3,0.2714385776342002,0.20028518063390852,13.433049262192633
21,4,2,0.5906378339946378,0.6288114033978562,31.2449277308606
22,6,2,0.7093208284726096,0.23385704320084832,31.878254426351756
10,1,2,0.26532613755546697,0.5812431034398593,38.04115523217152
19,6,1,0.12994137226794122,0.5480733579547165,32.95053962394561
18,3,1,0.9329248625696721,0.762005055898577,54.68995815466956
7,6,3,0.4617161438131191,0.8367956168772607,37.660898869736265
16,1,3,0.051895299518410876,0.21373635736311647,18.485569589373995
5,5,1,0.8565372237479268,0.6609358892722078,46.622511475560515
22,0,1,0.3805177098698945,0.23042826954527282,42.811702574052354
3,1,1,0.02519341395922936,0.7711978621744086,27.071836211800715
3,2,1,0.8171281420155851,0.5371442528622778,43.94767832966968
16,2,1,0.5047955983045281,0.6747631578580401,35.21735933396116
2,2,3,0.879341020176528,0.7470319876508308,36.48254089966835
3,3,3,0.31654966526787,0.7531286279720246,22.62792272493777
13,6,3,0.8506802606048463,0.8855245584612313,35.32409194785476
18,1,1,0.5488586650773559,0.33010618323494256,30.928766050071257
16,5,1,0.43054020950718996,0.8023875975878679,35.64661815396182
4,5,3,0.3558547592592114,0.16713562865714354,26.999850089882553
1,5,3,0.3814410414133115,0.8856396296127701,25.913415272457783
19,5,3,0.6322821536376398,0.2591937111675494,36.73694111336107
23,3,1,0.32525390592455194,0.8530179585934813,34.30034749739326
8,0,2,0.45011652647481104,0.8816833864412587,33.35854270431747
8,4,2,0.7045544280274453,0.4381829095151458,30.663832203276094
16,3,3,0.2642762631586393,0.2642663509654398,14.249520527654383
23,1,2,0.9685373316998922,0.5829097604475001,38.11439304071035
6,2,1,0.9255222078518809,0.15466728387648337,53.4875460796889
18,3,3,0.6485048201186882,0.31392162228603304,22.67892073666426
1,5,3,0.3732598144627589,0.5509279768230098,40.21582551881518
5,0,3,0.27109625376406576,0.5781346261621625,19.093944467713754
3,0,3,0.10590580440375763,0.2238628900781759,10.476059439247791
21,3,2,0.3735548010476819,0.14039115552992634,22.344897847155416
0,0,1,0.5829260568042631,0.302481231343687,36.916314023382014
3,0,1,0.6172490208487257,0.6915265838650495,37.717879174950255
5,5,1,0.498040393056869,0.6942599799250531,42.655196184311585
20,6,1,0.43402097270875883,0.30696931372435277,28.28495916004047
8,2,2,0.9962622865248768,0.28333756097132967,53.82872376228833
17,3,1,0.0913914863317764,0.25941626917344063,26.11687635415671
22,6,3,0.029504055145205932,0.3847768259907155,11.361733492764852
17,2,2,0.6067317247174364,0.6382973348784639,38.68686352763781
17,5,3,0.8384918338430248,0.7440722547965302,32.93092049880845
9,5,1,0.2533571700596614,0.8901276738730014,35.48680630763241
7,2,2,0.3711129384301278,0.8366132867706859,40.70123854782297
16,3,1,0.8953460891531693,0.6331704380214686,66.04320329957902
23,2,1,0.4113394664991439,0.7989783361457801,45.75813015985722
7,3,2,0.6493223245768817,0.8490244971751414,40.082633500437254
17,1,3,0.2923831104121931,0.4551355636051023,17.674695662320396
21,3,3,0.28103808138102826,0.6703680062870446,20.717211798680797
5,1,1,0.26023659798522936,0.22759381003308665,29.045683089968126
6,2,1,0.8264880901957624,0.45696097678203496,38.38417645564577
3,4,1,0.309806875322469,0.299965557118097,55.18656511630809
20,4,3,0.07663580647524881,0.7981086420374682,30.951141567434867
12,6,2,0.9137884438732593,0.8622520136020049,41.20954908149526
9,1,3,0.23178359028935003,0.3548871702108858,14.958979358950288
8,5,3,0.8288712762529586,0.3791120600334589,41.73997567068534
22,0,3,0.4618434812751103,0.4316128518534338,21.772812100768736
21,0,1,0.4591892337325618,0.42887488710435184,30.616907981216514
15,6,1,0.16528449014295743,0.10159370817525622,34.60641420486478
1,4,2,0.7894321941951912,0.33742934561588045,30.85008406814203
10,1,3,0.24153684170168177,0.38341706177377255,21.091859336353355
18,3,2,0.5192245707802051,0.586202146476522,29.177523612751934
14,5,3,0.5568784431720959,0.4326200828186576,22.626870105721782
0,2,3,0.6964298070361072,0.6617168769454636,28.858804236779548
18,4,2,0.5754093872861483,0.11771318037810358,23.27388545139452
14,4,1,0.49570375023189106,0.8465017875266467,41.157777497716964
16,6,1,0.391859373188026,0.816539822095023,35.08528479518586
6,1,1,0.9514420287256811,0.7211914421208145,55.12365814134063
2,6,1,0.6284264566145871,0.6509053034463005,40.53438053897971
15,0,2,0.723443662354912,0.5285252794780629,36.11780716533781
15,0,3,0.1273864160003393,0.32840702409480926,16.365425638108213
6,5,1,0.1834421964034345,0.7839792156491795,30.428532162806384
20,5,2,0.6477742329503421,0.11240666450127375,34.875440442799956
15,1,2,0.4792600899145375,0.2453786345825252,29.90244159640537
19,0,1,0.07410542257486707,0.4003751427732003,27.124401309904165
12,5,3,0.23154843596504882,0.8540367517415243,22.44151999542384
2,5,2,0.3725332737595508,0.1549709421791688,19.775229607878547
3,2,3,0.656729484721608,0.6670125241833234,28.139777557182008
1,4,3,0.04865766366171331,0.5648120747000877,35.546690214591806
8,1,2,0.7819599771579592,0.7013975939166723,36.998429731202876
16,2,1,0.2072422997688783,0.6705886944666695,43.30826786441264
6,3,1,0.3469626597345584,0.41260412186370965,28.128315022646813
2,4,2,0.88912792394001,0.5630454036095525,36.22823953294348
21,5,2,0.30690451319457,0.4319769723200626,22.61774484869234
7,2,1,0.24150062799283345,0.2719301096291167,38.96312020937805
11,1,3,0.18792038081532303,0.16157733550469927,11.182067648876949
22,1,2,0.7962414505413685,0.317556831534759,45.88102072026644
5,0,3,0.6367617170443272,0.6985862650655167,29.813676874607445
20,1,2,0.2187156129979273,0.5762426127419913,23.017951451088415
21,1,3,0.7767904834072271,0.757318346369417,35.394486064833174
23,3,2,0.6989488284873856,0.3946777710354811,29.899143135279928
7,0,1,0.2595764492750492,0.12694112309957123,22.095645831994553
4,3,2,0.6668473913056581,0.35842187660327507,33.62869718393538
23,5,3,0.5142010400093392,0.6889831060228401,44.58614921049514
17,1,3,0.812713619893062,0.6654702846244329,31.236326667227733
5,2,3,0.933571083457648,0.7410783934990469,59.282195561219666
15,4,1,0.13008066982894695,0.11794071132964411,19.3707240665236
20,2,2,0.5661806912250709,0.35022239136828326,26.576949695025668
5,6,2,0.916603301642411,0.6649268016952432,45.224779506827744
3,6,3,0.5116357178950771,0.10427692868349157,16.796868288153917
9,2,1,0.06932833038776476,0.6106577918334612,32.14364548182115
18,2,2,0.7073970000329277,0.4113843773534308,35.31734689836373
23,2,2,0.3714859436594342,0.5948216469745485,26.352043577806914
4,2,1,0.9811179078679357,0.6196071437659578,50.171545482158436
13,2,3,0.8328319018690757,0.38994505809266333,36.35812873866138
21,1,3,0.9250471753430145,0.6053148120663133,34.15514493746265
8,5,2,0.5546877097800863,0.6982354798074979,31.567286392714195
6,3,1,0.17935601028924097,0.6641113164564507,48.41940106962599
13,5,2,0.01914486799683668,0.7232820691166294,21.232128396686175
22,2,3,0.4535789999228341,0.46389795424229463,26.926144779011377
23,1,2,0.8816156398779976,0.5675998364246322,38.815431108823375
16,5,2,0.9213075122129755,0.5665526434216781,36.92443989558468
21,3,1,0.4233351441531975,0.16765230247779028,37.11054409404012
19,3,3,0.8829148165187222,0.6272363281057859,36.354747651348475
14,2,1,0.800073432076868,0.8076666343369502,43.116468156591615
8,2,3,0.030026005329392813,0.8178926926327456,20.75544980415388
7,6,3,0.775911532807306,0.20234953960942656,24.301236429507206
6,4,3,0.3959615887476049,0.6354468873295034,22.45093508489465
13,2,2,0.07103488904400213,0.26863448124002287,22.013789505773296
1,2,2,0.2685621674536426,0.18078248545420889,18.082980630885984
2,4,2,0.16602182364286078,0.19154521488988685,16.19361469620552
11,6,3,0.3262539180411468,0.33950669896427865,16.617678845287116
6,3,1,0.35369668658073394,0.3419832233343413,27.203682081629797
3,4,2,0.8090236402916764,0.21753753886701663,38.25536931925885
23,6,2,0.48453799508001083,0.34193560902282916,24.819794036942653
13,5,1,0.4784961162559619,0.7244448215097711,35.4365946477658
11,3,2,0.8754056251218343,0.4533971933101657,34.30907040208917
9,0,3,0.05697872699736828,0.434885819934664,30.05137535750064
15,1,3,0.9917728809792494,0.6313613704574286,34.30587817644642
9,6,3,0.538022705363903,0.77208646275136,27.34175104854846
17,4,1,0.4925690707532976,0.48654469065093486,32.14955177482997
18,3,3,0.1170117248579462,0.7397743308949757,22.171661337905164
7,4,1,0.951444825663092,0.2403933019050859,37.63479604183813
18,4,1,0.5128970555188094,0.795684865979822,41.1320900481793
7,0,1,0.661667259629189,0.21297883469851958,31.428027713061574
5,3,1,0.2786430631150364,0.27496784025886656,29.117238930134032
21,4,2,0.9699265253451909,0.5570083759496779,37.753656146148984
5,5,3,0.938894960041275,0.8151881640375687,48.38810106785335
4,5,1,0.025237345848264203,0.30211682449702937,20.036499284420724
20,1,3,0.5889330749455641,0.7013409376183354,40.792026192644755
16,3,1,0.232055739701156,0.31229608928158037,40.93996627053079
0,6,1,0.09377652625701649,0.48890438817193926,24.20909634771942
14,2,1,0.4680690542342901,0.4730395303518551,31.45697403996363
15,6,2,0.7604243116824717,0.5103377318198126,36.46091985452122
17,4,2,0.827553052274047,0.23656669064998415,31.78662401618273
20,5,1,0.04545250043579596,0.6172803551589295,32.18150538177746
19,1,3,0.12340081520559643,0.6010578813249561,16.48388452398627
0,0,1,0.8391803949802986,0.22854366776947616,35.21176291614812
8,6,1,0.7733810477822497,0.8319726920623749,42.947211336580615
7,2,2,0.695624652354058,0.5886165845480309,51.86583591446961
0,1,1,0.8564934027625736,0.768052756364016,52.292201535420574
23,5,2,0.06616518883444045,0.11532438844100233,14.03384499869329
8,0,3,0.41858228553148913,0.3340131403810016,31.34056063497495
20,2,2,0.6678679067008134,0.846564070207445,43.00602613801018
18,5,2,0.6196159269449223,0.5797020547679371,31.0878493604175
19,3,2,0.27746467972495403,0.3252928336845054,30.34127268168755
22,3,2,0.7944808178535061,0.32250332438928997,41.11094277056096
13,2,1,0.08898971485634666,0.8933568586979614,33.46775018102481
23,1,2,0.06180846068922263,0.1738884224891028,14.122524708520395
15,3,3,0.15047227100599747,0.8744611051605868,21.978456493867764
23,5,2,0.6619136326370115,0.7009417095632342,33.752398296188744
7,1,3,0.9043597749938572,0.7539262778448875,34.396089667550456
1,6,3,0.3567687116232726,0.7059715563605742,40.198579557029646
3,6,3,0.10705717855418606,0.452046437207519,15.39724924784979
20,0,1,0.8224946492902271,0.2386744423802247,35.79989381875684
0,3,2,0.682153161561635,0.8599197345968608,40.69251019954545
20,0,2,0.5466956820721302,0.8219304266288828,33.262870040875846
15,3,3,0.015176882286826898,0.5651336844656164,32.744666970448606
7,1,2,0.32679470585777737,0.10864886690815707,20.363470355022514
22,2,1,0.7799883269105443,0.1789897655061327,33.28461302080288
12,5,1,0.22627525081659983,0.8165583705594979,31.773880574724465
1,0,3,0.6587176387270222,0.5258335007611635,26.061855285957897
21,3,2,0.7935706545388016,0.12542278748585955,33.57519967870154
20,6,2,0.05034952696935324,0.1422122062876821,13.140173633702297
7,4,3,0.5744367558722058,0.21030821548480835,38.520234923118146
9,5,2,0.823552226611819,0.7565569286134235,37.81939846143773
7,5,3,0.051785888732816865,0.5458484602514468,14.22344467842804
12,0,2,0.4666931208844084,0.4857056791358735,26.619447604726272
14,4,3,0.8236236107489735,0.4076888607830146,33.10521312583389
16,6,1,0.20424675891216748,0.11340504359390594,20.786010832151938
22,0,2,0.032659060784495875,0.48047695345760666,20.117316895669248
19,5,2,0.6541601542860984,0.5953912256428654,37.40136123089003
13,4,3,0.41766699581699473,0.19308678813159671,16.249641738313848
18,6,3,0.04404037938846439,0.6546681229877653,15.700829432585769
2,1,1,0.43817671666635527,0.8194082871397517,42.81162813436726
17,0,3,0.35489768348655404,0.4305380137661756,30.12948699345938
15,6,3,0.28800534592404115,0.5450624058056635,31.80201669954202
15,3,2,0.15628370954977622,0.27607094149710926,35.778397732919245
2,5,3,0.7314863597031158,0.866494407135547,34.237322156140074
12,1,3,0.9343041141674903,0.833136435625653,49.88722575757326
2,5,2,0.3148258293516488,0.13444192217253487,32.60772344006108
20,4,3,0.7314964640431391,0.7595772140836393,33.36383203564885
5,1,1,0.4313017063410146,0.40323238830642805,29.674519951416713
22,5,2,0.8442123252861431,0.48721645800752333,34.19249337583571
19,5,3,0.559405425727357,0.7627905071161928,29.06584548634163
10,0,3,0.39515529747230504,0.6826966834717167,36.22367535813963
5,2,2,0.1324046134964546,0.40580180158196677,18.73511929365859
22,2,1,0.9903323037936483,0.12061567901148092,53.11069020428439
0,1,1,0.30449253274895083,0.2584764133762317,35.67310245541435
9,2,1,0.22267607912308496,0.3457731336170167,24.64011858671695
1,4,3,0.7572829782755007,0.8183717174782309,45.034416346183946
13,1,2,0.10024556372287663,0.11327398450607831,24.191092306214344
1,1,3,0.2349942775346916,0.7641207863983345,37.715768477551805
21,4,3,0.1354595367946908,0.28518017101223847,11.986893301077393
10,0,3,0.392895108893179,0.12292194206212362,14.701731308795434
15,5,1,0.787371958149273,0.3451462581626973,36.89291480952109
12,3,3,0.006257471026470229,0.1495085613443802,7.3677778406951075
14,6,3,0.13196531962396174,0.510546467005423,15.29750339756058
16,3,1,0.0875912974059464,0.17193299588776184,19.330820886435355
3,3,2,0.33745427896422897,0.7965507643659515,28.697347044773853
2,6,3,0.5299405869302329,0.22909388671070652,19.03522003926526
9,4,1,0.760160929790159,0.22311992375501896,33.550017452128465
3,1,2,0.12556557863725137,0.2370359662573363,16.06685106660507
21,3,2,0.391910562943909,0.6577309537103844,32.95607946791123
3,5,3,0.2972872042813265,0.28399500317059245,15.205669133185417
18,5,2,0.875118044558047,0.7324164082173388,39.922045840379916
17,1,1,0.15631697070886086,0.6903607579180737,28.481750782948325
4,5,2,0.034939246405988444,0.8918051307274677,24.075861889031785
6,3,3,0.16906177843971626,0.381444005128282,14.102895645718556
2,0,1,0.8661015453778347,0.33155161729559035,60.11182353237898
19,1,2,0.618772077041005,0.6322921667351235,31.859824041846952
15,5,3,0.9344330387534414,0.6512701229985838,35.680611178056125
3,6,2,0.5236005471526117,0.30286729359709536,37.8036784801426
16,0,3,0.9919627472386433,0.3352539697414223,36.50254178240931
1,1,3,0.12595519637935826,0.8833212440804925,20.768922588794553
10,2,1,0.1350801462257607,0.22142032788088165,27.85963205689761
0,4,1,0.6522353531324407,0.3008640829321342,32.55766830663083
21,4,2,0.12200741357688905,0.661106628447752,26.0284493005884
11,0,2,0.013682414760681105,0.1652789760038707,12.752832935271682
1,3,3,0.631375326048251,0.44111868544129806,24.24428680258449
1,6,1,0.9653027236303998,0.14033341888176737,38.30585396804531
11,4,1,0.024684157224584613,0.3902028803193217,33.50984674277555
23,5,2,0.9172680665776807,0.42527242988757785,36.39583991197358
23,5,1,0.29335342144100984,0.5203762458847145,34.70518712280485
0,4,2,0.5811954237209566,0.30290844441123066,29.149119800492848
12,2,3,0.9242870707946612,0.3606587686163878,28.89562294513904
13,5,1,0.6650559890066311,0.5452627428017227,36.48006092215846
6,5,3,0.09441889766048095,0.7652146664897789,20.681057175812025
12,2,3,0.7289392001051572,0.7238567072080545,36.901529987481666
14,2,1,0.013634023905821469,0.35818125818131075,20.64539935083609
22,4,3,0.8236064207981895,0.8190303117898782,35.53789043960568
5,6,1,0.3840426383911004,0.6330142891832308,32.17606710557047
11,6,3,0.8297228663216244,0.881435498262069,34.815989800363525
10,4,2,0.8736185287372153,0.8964551203925503,53.68885124151444
20,6,1,0.4027037209945602,0.6380058101389193,36.00439638299208
5,4,3,0.3646706762343366,0.690804702808415,22.655484066812956
19,4,1,0.8040956696335928,0.4407501667735516,41.149300058128816
18,5,3,0.6191727353658367,0.24931195183814606,41.98360448026007
21,2,3,0.22603319678865208,0.5408407626359459,17.63327537531223
15,2,2,0.29807565052482277,0.3222761305652524,27.52173225680178
15,6,3,0.5855876838726125,0.5354759101074569,36.766280133220846
13,2,2,0.29566503927161913,0.8460356714819607,28.603835857661792
5,5,2,0.6529496581378422,0.22313560782632402,28.192534566042053
2,2,2,0.8936352533461337,0.15971074486354306,40.37538788573693
11,2,3,0.9113391900786307,0.11674729426138662,32.468432660753805
23,0,1,0.7665273162216272,0.6616859632910341,52.492939180490964
10,0,3,0.4541836627367061,0.42982378226533247,20.53102998871411
21,0,3,0.790014841559882,0.354386041072268,26.11608744728166
21,4,3,0.07672282685288523,0.23284201718522912,19.462755613843587
2,5,1,0.10633729734822717,0.1913119754477057,23.077282186271535
5,1,3,0.6596902729304743,0.45362673674489884,24.998206509782968
19,1,2,0.4553831354806076,0.43196834886374436,25.587187942568317
16,0,2,0.4774161894803537,0.5814453871563579,32.37562074922188
17,5,3,0.3380844093662614,0.20145921804033506,14.783576457930254
16,3,3,0.6981984306764998,0.27193322510937534,23.042966990170626
6,5,2,0.8719130612805055,0.5615852899341455,46.921044818195384
17,3,3,0.6783918855030131,0.5742167526961478,27.18108900050248
17,3,1,0.14346945701802005,0.22115641754828586,40.91215717148277
16,6,2,0.7551336174451959,0.5692991346269302,33.64215936830787
3,5,2,0.3150103723767316,0.7331278004055805,27.297124453618338
20,6,3,0.6784911686505812,0.3584797613330698,30.795447166323427
22,1,1,0.39413604678262815,0.5826673569696278,31.62273129019698
17,6,2,0.9359372482485595,0.6378005498353557,52.358342963150974
0,1,1,0.7859252762089134,0.5943452478770385,48.04207183600041
11,6,1,0.2803347525514125,0.20574372620309742,23.692850944074713
14,1,3,0.380951845023475,0.14365232662615918,23.18116662115738
11,5,1,0.9055388379289011,0.7682980242273969,46.71327219552211
10,3,3,0.5880004634296284,0.38248231115071163,25.022932395819478
11,6,2,0.466116292658489,0.45630922078229774,40.012284640843305
20,6,3,0.9579458599261376,0.5328910599030758,32.15228309706889
22,0,1,0.021021106726217154,0.7556876424526399,31.809001772094593
4,6,1,0.7636922693503205,0.5187210967376066,45.00868658357349
14,6,1,0.012341046060374006,0.21436870208060174,18.462351452416506
9,3,1,0.3867070570439779,0.1409201644963181,27.70989119880455
18,2,3,0.19416286904608226,0.479547914896588,16.076476104370464
18,4,3,0.07115567887790974,0.5590926797416771,24.944061991094358
13,4,1,0.04869484839992977,0.17840614782459285,20.419852299918094
5,1,1,0.9027637879645087,0.5199199893806706,40.854075600000236
15,5,1,0.07718753022646796,0.23590965857524582,20.082395483158045
16,3,2,0.7567580902469283,0.6444465294232812,45.858176661528496
17,5,1,0.09114063944467754,0.3287204270169619,30.970654045151512
18,2,3,0.41367867898526034,0.6223783375263514,22.609248642600477
1,2,2,0.5993597250421656,0.6829250273892822,32.816941287106076
15,6,2,0.4904085191855132,0.23560327349284693,24.723536550130177
17,1,2,0.5469288759854769,0.48007189829341446,28.139655994110754
11,6,1,0.28060081323791597,0.3799502828565713,31.33841942533946
21,4,1,0.6307174444919292,0.6917463182104865,37.99054366299588
21,6,2,0.19477349768722585,0.7483745737723728,34.504245719975145
0,2,3,0.0679732998194037,0.24498044883976766,10.03417272898459
4,1,3,0.13998737672176287,0.43265485441472884,14.28957035065619
22,3,2,0.05917707186354182,0.6062420885292055,31.317878858029417
2,3,1,0.13300979890732878,0.22698941069944764,21.06503713863829
22,2,3,0.4183895333783335,0.38624899946847446,19.161525659593785
10,1,3,0.24380193771017955,0.6247226504787197,19.246878511384388
11,1,3,0.8274987416356734,0.30363243433732895,26.1044613477734
6,1,3,0.26116243251086024,0.6559624954744382,33.82765058252916
7,4,1,0.44053915987299475,0.35384438193638923,32.24977032663729
21,4,1,0.694017414105742,0.24620093278994873,32.57336227396407
10,0,1,0.7346083007105351,0.1191570122163868,31.479521197456503
13,1,3,0.1744092671114995,0.4773195926004763,17.975846660638773
